StudentID,Gender,Major
973,Male,Mechanical Engineering
974,Male,Mechanical Engineering
975,Male,Computer Science
976,Male,Applied Physics
977,Female,Biology and Biotechnology
978,Female,Biomedical Engineering
979,Female,Biochemistry
980,Male,Aerospace Engineering
981,Female,Chemical Engineering
982,Male,Mechanical Engineering
983,Male,Industrial Engineering
984,Male,Aerospace Engineering
985,Female,Biomedical Engineering
986,Male,Computer Science
987,Female,Biochemistry
988,Male,Mechanical Engineering
989,Male,Engineering - To Be Declared
990,Male,Biomedical Engineering
991,Female,Architectural Engineering
992,Male,Robotics Engineering
993,Male,Mechanical Engineering
994,Female,Chemical Engineering
995,Female,Electrical &amp; Computer Eng.
996,Female,Computer Science
997,Female,Civil Engineering
998,Male,Aerospace Engineering
999,Male,Electrical &amp; Computer Eng.
1000,Female,Aerospace Engineering
1001,Male,Electrical &amp; Computer Eng.
1002,Female,Computer Science
1003,Female,Aerospace Engineering
1004,Female,Chemical Engineering
1005,Male,Biomedical Engineering
1006,Female,Aerospace Engineering
1007,Female,Computer Science
1008,Male,Computer Science
1009,Male,Mechanical Engineering
1010,Female,Industrial Engineering
1011,Female,Mechanical Engineering
1012,Male,Mathematical Sciences
1013,Male,Robotics Engineering
1014,Male,Mechanical Engineering
1015,Male,Computer Science
1016,Female,Biomedical Engineering
1017,Male,Aerospace Engineering
1018,Female,Electrical &amp; Computer Eng.
1019,Female,Electrical &amp; Computer Eng.
1020,Male,Mechanical Engineering
1021,Male,Actuarial Mathematics
1022,Male,Physics
1023,Male,Electrical &amp; Computer Eng.
1024,Female,Chemical Engineering
1025,Male,Environmental Engineering
1026,Male,Mechanical Engineering
1027,Male,Actuarial Mathematics
1028,Male,Mechanical Engineering
1029,Female,Mechanical Engineering
1030,Female,Biomedical Engineering
1031,Male,Bioinformatics &amp; Computat Bio
1032,Male,Civil Engineering
1033,Female,Electrical &amp; Computer Eng.
1034,Male,Computer Science
1035,Male,Mechanical Engineering
1036,Male,Mechanical Engineering
1037,Male,Biomedical Engineering
1038,Male,Robotics Engineering
1039,Female,Chemical Engineering
1040,Male,Physics
1041,Male,Computer Science
1042,Female,Chemical Engineering
1043,Male,Robotics Engineering
1044,Male,Aerospace Engineering
1045,Female,Environmental Engineering
1046,Male,Computer Science
1047,Male,Mechanical Engineering
1048,Female,Mechanical Engineering
1049,Male,Biomedical Engineering
1050,Male,Mechanical Engineering
1051,Female,Computer Science
1052,Male,Electrical &amp; Computer Eng.
1053,Male,Electrical &amp; Computer Eng.
1054,Male,Biology and Biotechnology
1055,Female,Computer Science
1056,Male,Chemical Engineering
1057,Male,Computer Science
1058,Female,Biomedical Engineering
1059,Female,Bioinformatics &amp; Computat Bio
1060,Male,Int Media &amp; Game Dev-Tech
1061,Male,Mechanical Engineering
1062,Male,Chemical Engineering
1063,Male,Mechanical Engineering
1064,Female,Mechanical Engineering
1065,Female,Biomedical Engineering
1066,Male,Mechanical Engineering
1067,Male,Computer Science
1068,Female,Mechanical Engineering
1069,Male,Biology and Biotechnology
1070,Male,Electrical &amp; Computer Eng.
1071,Female,Biology and Biotechnology
1072,Male,Computer Science
1073,Female,Electrical &amp; Computer Eng.
1074,Male,Robotics Engineering
1075,Male,Biomedical Engineering
1076,Female,Mechanical Engineering
1077,Female,Chemistry
1078,Male,Robotics Engineering
1079,Male,Mechanical Engineering
1080,Female,Biomedical Engineering
1081,Male,Mechanical Engineering
1082,Female,Biomedical Engineering
1083,Female,Architectural Engineering
1084,Female,Robotics Engineering
1085,Male,Undecided
1086,Male,Aerospace Engineering
1087,Female,Biology and Biotechnology
1088,Male,Mechanical Engineering
1089,Male,Computer Science
1090,Male,Electrical &amp; Computer Eng.
1091,Male,Computer Science
1092,Female,Electrical &amp; Computer Eng.
1093,Female,Biology and Biotechnology
1094,Male,Mechanical Engineering
1095,Male,Computer Science
1096,Female,Chemistry
1097,Female,Biomedical Engineering
1098,Female,Biomedical Engineering
1099,Female,Biochemistry
1100,Male,Aerospace Engineering
1101,Male,Mechanical Engineering
1102,Male,Electrical &amp; Computer Eng.
1103,Female,Biology and Biotechnology
1104,Female,Robotics Engineering
1105,Male,Civil Engineering
1106,Male,Electrical &amp; Computer Eng.
1107,Male,Mechanical Engineering
1108,Male,Computer Science
1109,Male,Electrical &amp; Computer Eng.
1110,Male,Undecided
1111,Female,Biomedical Engineering
1112,Male,Actuarial Mathematics
1113,Male,Robotics Engineering
1114,Female,Computer Science
1115,Male,Undecided
1116,Female,Biomedical Engineering
1117,Female,Electrical &amp; Computer Eng.
1118,Female,Biochemistry
1119,Male,Applied Physics
1120,Female,Mechanical Engineering
1121,Female,Aerospace Engineering
1122,Female,Interactive Media &amp; Game Dev
1123,Male,Electrical &amp; Computer Eng.
1124,Female,Mechanical Engineering
1125,Male,Chemical Engineering
1126,Female,Mechanical Engineering
